"","tfs","tfs_zulu","px","pz","pitch_type","count","inning_side.x","inning.x","p_throws","b_height","stand","zone","id"
"439","022142","2017-09-26T02:21:42Z",0.0358588158278753,3.15181012494135,"FF","0-0","bottom",1,"L","6-4","L",2,38
"440","022944","2017-09-26T02:29:44Z",-0.386661743763392,2.78126076234861,"FF","1-1","bottom",1,"R","6-1","R",4,69
"441","023424","2017-09-26T02:34:24Z",0.494787237489125,2.05462050190014,"CH","0-1","bottom",1,"R","6-5","R",9,90
"442","033213","2017-09-26T03:32:13Z",-0.93586243038223,2.9637413178046,"FC","1-0","top",5,"R","5-8","L",11,264
"443","033530","2017-09-26T03:35:30Z",2.72096641994717,0.66660377175942,"FC","1-2","top",5,"L","6-1","R",14,273
"444","041147","2017-09-26T04:11:47Z",0.220353864470637,2.38316563093966,"FF","1-2","top",6,"R","6-4","R",5,395
"445","045317","2017-09-26T04:53:17Z",0.075773149594664,2.63820041139656,"SL","0-0","bottom",8,"R","6-3","R",5,560
"446","234032","2017-09-26T23:40:32Z",-0.331221502350687,2.24054543626017,"FF","2-1","bottom",2,"R","5-11","L",4,118
"447","001804","2017-09-27T00:18:04Z",0.43344461573567,2.7360226198077,"FF","0-0","top",4,"L","6-4","R",6,250
"448","001804","2017-09-27T00:18:04Z",0.43344461573567,2.7360226198077,"FF","0-0","top",4,"R","6-5","R",6,250
"449","002336","2017-09-27T00:23:36Z",0.0305401174760859,0.926104357616255,"FS","0-2","bottom",4,"R","6-1","L",14,267
"450","002439","2017-09-27T00:24:39Z",-0.509117593413928,2.02736179670028,"FF","2-0","bottom",4,"R","6-0","R",7,273
"451","014030","2017-09-27T01:40:30Z",0.812259361556936,1.83668993361079,"FT","0-0","top",9,"L","6-2","R",14,554
"452","231028","2017-09-26T23:10:28Z",-0.330748285841597,2.22353044842171,"FF","3-2","top",1,"L","6-2","R",4,8
"453","000715","2017-09-27T00:07:15Z",-0.438838373066109,1.85096958546179,"CU","0-0","bottom",2,"L","6-3","R",7,190
"454","011404","2017-09-27T01:14:04Z",0.390677248132165,1.96359776780862,"FT","0-0","top",6,"L","6-2","R",9,415
"455","011424","2017-09-27T01:14:24Z",0.709007855215019,2.84525831903202,"SL","0-1","top",6,"R","6-2","L",12,416
"456","012137","2017-09-27T01:21:37Z",-0.874375004860052,1.39031608305295,"SI","3-2","bottom",6,"R","6-3","L",13,433
"457","012917","2017-09-27T01:29:17Z",0.308470830544199,2.96479296927858,"FF","1-0","top",7,"R","5-11","L",3,461
"458","014011","2017-09-27T01:40:11Z",0.906463715520647,1.11554594907525,"SL","1-2","bottom",7,"L","6-4","R",14,489
"459","014156","2017-09-27T01:41:56Z",0.471225810158886,2.25107386447142,"FF","0-0","bottom",7,"L","6-1","L",6,498
"460","014841","2017-09-27T01:48:41Z",-0.100585612087866,1.05123148845822,"KC","1-1","top",8,"R","6-0","R",13,514
"461","015034","2017-09-27T01:50:34Z",-0.64272927807475,3.29849061813004,"KC","0-0","top",8,"R","6-1","R",1,521
"462","020458","2017-09-27T02:04:58Z",-0.060258198560296,2.87588116782192,"SL","1-0","bottom",8,"R","6-1","L",5,570
"463","021933","2017-09-27T02:19:33Z",0.0884458441517272,1.54684978485934,"FF","1-0","top",9,"L","6-2","L",8,621
"464","232541","2017-09-26T23:25:41Z",0.732205035726603,1.71284015267198,"CH","0-1","bottom",1,"L","5-10","L",14,68
"465","233018","2017-09-26T23:30:18Z",-1.25219703344472,2.35177209539456,"FT","0-1","top",2,"L","6-0","R",13,79
"466","233539","2017-09-26T23:35:39Z",-0.381378909779063,2.02698541324432,"CH","3-2","top",2,"R","6-3","L",7,101
"467","234538","2017-09-26T23:45:38Z",-0.599986425242209,3.25279230577486,"FF","1-0","bottom",2,"L","6-0","L",1,134
"468","004542","2017-09-27T00:45:42Z",0.551366346731552,2.73860866656559,"FF","2-1","top",5,"L","6-1","R",6,344
"469","010847","2017-09-27T01:08:47Z",0.527595032026789,0.4869670683045,"SL","2-1","top",6,"R","6-4","L",14,415
"470","010847","2017-09-27T01:08:47Z",0.527595032026789,0.4869670683045,"SL","2-1","top",6,"R","6-4","R",14,415
"471","015347","2017-09-27T01:53:47Z",0.544892755255811,2.64807442427285,"FF","3-1","bottom",8,"R","6-3","R",6,567
"472","020038","2017-09-27T02:00:38Z",0.0395148499854098,2.26398990928235,"FS","1-0","top",9,"L","6-0","R",5,593
"473","234400","2017-09-26T23:44:00Z",0.643054401550122,3.19332823319325,"KN","1-0","bottom",2,"L","6-1","R",3,123
"474","001554","2017-09-27T00:15:54Z",-0.413465976027918,2.43088948757627,"KN","0-0","bottom",4,"L","6-2","R",4,233
"475","001636","2017-09-27T00:16:36Z",0.461870176422101,2.36603715729962,"KN","0-0","bottom",4,"L","5-11","R",6,237
"476","002401","2017-09-27T00:24:01Z",0.453895999220865,2.43471465875984,"SL","0-0","top",5,"R","6-3","L",6,261
"477","003208","2017-09-27T00:32:08Z",0.425419802608871,2.55619495484518,"FF","0-0","bottom",5,"R","5-10","R",6,291
"478","003733","2017-09-27T00:37:33Z",-0.316222817756475,1.99678465739098,"CH","1-0","top",6,"L","5-10","R",7,308
"479","004611","2017-09-27T00:46:11Z",0.476443603111239,3.13608865792414,"KN","0-0","bottom",6,"R","6-1","R",12,339
"480","004742","2017-09-27T00:47:42Z",-0.503248372127952,3.46771968070875,"KN","1-2","bottom",6,"R","6-1","R",11,346
"481","004806","2017-09-27T00:48:06Z",0.291447447847713,3.17898468196916,"KN","1-2","bottom",6,"R","6-2","R",12,347
"482","005327","2017-09-27T00:53:27Z",-0.00149846977974245,3.22377509713637,"FF","0-1","top",7,"L","5-10","L",2,365
"483","010726","2017-09-27T01:07:26Z",-0.186479303022137,1.83407045679734,"KN","0-1","bottom",7,"R","6-0","R",8,401
"484","020632","2017-09-27T02:06:32Z",0.473342212361423,1.6171457280661,"FF","0-0","bottom",9,"R","6-0","R",9,589
"485","231943","2017-09-26T23:19:43Z",-0.27709641752454,2.15290793291709,"FF","2-2","top",1,"L","5-10","R",4,39
"486","000739","2017-09-27T00:07:39Z",0.571670575146968,2.94296091423531,"FF","0-0","bottom",3,"R","6-1","R",3,203
"487","001730","2017-09-27T00:17:30Z",-0.149414517919427,3.58911199296196,"FF","2-0","bottom",3,"R","6-2","L",11,238
"488","003038","2017-09-27T00:30:38Z",0.698152919418268,2.86205645361882,"FC","1-1","bottom",3,"L","6-1","R",3,272
"489","003745","2017-09-27T00:37:45Z",-0.0378229057790218,2.12185347994768,"FF","3-0","top",4,"R","6-2","L",8,297
"490","010828","2017-09-27T01:08:28Z",-0.950096545809906,2.89786689574047,"FT","0-0","bottom",5,"R","6-1","R",11,390
"491","021733","2017-09-27T02:17:33Z",0.400902172407138,1.39596373108316,"FC","1-1","top",8,"L","6-1","R",14,617
"492","023052","2017-09-27T02:30:52Z",0.432794975734478,1.87874080351462,"FT","2-0","top",9,"R","6-2","R",9,669
"493","231433","2017-09-26T23:14:33Z",-0.154465669376383,2.5875986669017,"SL","0-0","top",1,"L","6-4","R",5,19
"494","232634","2017-09-26T23:26:34Z",-0.0220870202341189,2.73073630234829,"FF","2-1","bottom",1,"R","6-0","L",5,65
"495","233018","2017-09-26T23:30:18Z",0.532893826485672,1.58242324391485,"FT","0-0","bottom",1,"L","6-0","R",14,78
"496","233634","2017-09-26T23:36:34Z",0.278572786344094,3.78087782958755,"FF","0-0","top",2,"L","5-10","R",12,99
"497","235042","2017-09-26T23:50:42Z",0.0442044306632287,3.5878273059876,"SL","0-0","bottom",2,"L","5-10","R",12,143
"498","235108","2017-09-26T23:51:08Z",1.04276453889419,2.3959240528362,"FT","1-1","bottom",2,"R","6-1","L",14,145
"499","001636","2017-09-27T00:16:36Z",1.03673841879603,2.42499620365256,"FT","0-1","bottom",4,"L","5-11","R",12,233
"500","002039","2017-09-27T00:20:39Z",0.776212322898139,1.92733380278663,"FT","0-0","bottom",4,"L","6-2","R",14,240
"501","002248","2017-09-27T00:22:48Z",1.02850181188235,2.50193667210467,"CU","0-0","bottom",4,"L","6-0","R",12,248
"502","002727","2017-09-27T00:27:27Z",0.441175449818779,2.90823219032707,"FF","1-0","top",5,"R","6-1","R",3,263
"503","004437","2017-09-27T00:44:37Z",0.0869475450060135,2.53771308615266,"FF","1-0","top",6,"L","6-2","R",5,326
"504","005845","2017-09-27T00:58:45Z",1.00601455437851,2.33084644174649,"FT","0-0","bottom",6,"L","6-2","R",14,372
"505","010943","2017-09-27T01:09:43Z",-0.160429758913471,3.01169514840845,"SL","2-1","top",7,"R","6-0","R",2,407
"506","011218","2017-09-27T01:12:18Z",0.750735096671143,1.80407687740296,"CH","0-0","bottom",7,"L","6-0","R",14,412
"507","012121","2017-09-27T01:21:21Z",-0.187791928808639,2.30840289897015,"CU","1-2","top",8,"L","6-3","R",5,441
"508","012253","2017-09-27T01:22:53Z",-0.949423059646439,3.0314758372742,"FT","1-1","top",8,"L","6-5","R",11,447
"509","013827","2017-09-27T01:38:27Z",0.534708351882577,1.92030643071557,"SL","0-0","top",8,"R","6-4","L",9,503
"510","015104","2017-09-27T01:51:04Z",0.328501520855246,2.63507439807781,"SL","1-1","bottom",8,"R","6-3","R",6,549
"511","021109","2017-09-27T02:11:09Z",-0.823127840598976,3.00989878157085,"FF","1-0","bottom",9,"L","5-11","R",11,619
"512","235311","2017-09-26T23:53:11Z",0.293020626314618,2.40054938893569,"FF","0-1","bottom",1,"R","6-0","L",6,46
"513","235640","2017-09-26T23:56:40Z",0.307059435082386,3.11571573878285,"FF","1-0","bottom",1,"L","6-1","R",3,59
"514","000128","2017-09-27T00:01:28Z",-0.571050515493025,2.28367581527262,"FF","3-1","bottom",1,"R","6-2","R",4,77
"515","001604","2017-09-27T00:16:04Z",0.479649392378857,1.86263910171585,"CH","0-1","top",2,"R","6-3","L",9,126
"516","002359","2017-09-27T00:23:59Z",-0.392405809143434,1.84035799336788,"FF","2-1","bottom",2,"R","6-1","R",7,157
"517","003406","2017-09-27T00:34:06Z",-1.17651457341672,1.31824015968541,"FT","1-0","top",3,"L","5-10","R",13,197
"518","003432","2017-09-27T00:34:32Z",-0.422479471420607,2.90631363862972,"CU","1-1","top",3,"R","6-1","R",1,198
"519","004935","2017-09-27T00:49:35Z",0.557636160403465,2.8241803373675,"CU","3-2","bottom",3,"L","6-4","R",3,243
"520","010740","2017-09-27T01:07:40Z",-0.400693166344781,1.54591299643903,"FF","3-1","bottom",4,"R","5-9","L",13,313
"521","012150","2017-09-27T01:21:50Z",-0.33553128858735,3.94922496123886,"FF","0-2","top",5,"R","6-7","R",11,356
"522","014726","2017-09-27T01:47:26Z",0.289546755264029,1.86359820888583,"CH","1-2","top",6,"L","6-2","R",9,440
"523","015745","2017-09-27T01:57:45Z",1.07537833264188,2.51322198948998,"FF","0-0","top",7,"L","6-2","R",14,473
"524","021522","2017-09-27T02:15:22Z",-0.749313251803168,3.42277852600893,"FF","0-2","top",7,"R","6-3","R",11,536
"525","023744","2017-09-27T02:37:44Z",0.22562036167738,2.6493079406817,"FF","1-0","top",8,"R","6-3","L",5,615
"526","025154","2017-09-27T02:51:54Z",0.374859875914842,1.81392308889497,"FF","1-0","top",9,"L","5-10","L",9,664
"527","002002","2017-09-27T00:20:02Z",0.954291007227602,1.78493442750744,"CH","1-1","top",1,"L","6-2","R",14,64
"528","002839","2017-09-27T00:28:39Z",0.327579921538917,1.72696372223359,"FT","0-0","bottom",1,"L","6-4","R",9,91
"529","004007","2017-09-27T00:40:07Z",0.183386936330431,2.02899578147965,"FF","0-0","top",2,"L","5-10","R",5,127
"530","004311","2017-09-27T00:43:11Z",-0.643523263470316,2.03768276357685,"FF","3-0","top",2,"R","6-2","R",7,142
"531","012654","2017-09-27T01:26:54Z",0.334785672768787,1.51387214995892,"FT","3-2","top",4,"R","6-0","L",9,279
"532","014621","2017-09-27T01:46:21Z",-0.371528641060388,1.52895515150453,"FC","0-1","bottom",4,"L","6-3","L",7,339
"533","015802","2017-09-27T01:58:02Z",1.1794403526777,2.4073518892125,"CH","0-1","top",5,"R","6-1","L",12,386
"534","020416","2017-09-27T02:04:16Z",0.804166490817012,2.8556335350738,"SI","0-0","top",5,"L","6-0","R",12,406
"535","021036","2017-09-27T02:10:36Z",0.635849557368396,3.17346734781959,"FT","0-0","bottom",5,"L","6-4","R",12,425
"536","021209","2017-09-27T02:12:09Z",0.396689142647009,1.50083359958031,"FT","1-0","bottom",5,"L","6-3","R",9,431
"537","022352","2017-09-27T02:23:52Z",-0.693775733598107,2.44235315657548,"SI","1-0","top",6,"L","5-11","R",4,481
"538","022503","2017-09-27T02:25:03Z",1.06380176527899,2.16485184423365,"SI","1-2","top",6,"R","6-4","L",14,484
"539","022535","2017-09-27T02:25:35Z",0.202686744600272,2.06734435116717,"CH","0-0","top",6,"R","6-2","R",5,488
"540","022839","2017-09-27T02:28:39Z",1.03981263992084,2.35210992707984,"SI","3-2","top",6,"L","6-1","L",14,499
"541","023354","2017-09-27T02:33:54Z",-0.650612433265772,1.74253494864921,"SL","1-0","bottom",6,"L","5-10","R",7,516
"542","023520","2017-09-27T02:35:20Z",-0.546981123467989,2.58163767354968,"FT","3-2","bottom",6,"L","6-3","L",1,520
"543","024418","2017-09-27T02:44:18Z",-0.192269681035892,2.98661806013644,"CH","0-1","top",7,"R","6-2","L",2,562
"544","031025","2017-09-27T03:10:25Z",-0.00127785441192907,2.60345553067674,"FF","1-1","bottom",8,"R","5-11","R",5,669
"545","003250","2017-09-27T00:32:50Z",-1.3013681207173,2.0375295518415,"SI","1-2","top",2,"L","5-11","R",13,86
"546","005222","2017-09-27T00:52:22Z",0.792120240983404,2.06654489163202,"SI","0-1","top",3,"L","6-2","R",14,157
"547","010120","2017-09-27T01:01:20Z",0.215206612524769,1.11669609474336,"CU","0-2","bottom",3,"R","5-9","L",14,184
"548","010739","2017-09-27T01:07:39Z",-0.446452906211622,1.91118498275974,"CH","1-0","top",4,"L","5-11","L",7,208
"549","012150","2017-09-27T01:21:50Z",-0.319013886242795,2.15421173724946,"CH","2-0","top",5,"R","6-7","R",4,252
"550","012311","2017-09-27T01:23:11Z",0.111676248519585,2.44687942899621,"SL","3-2","top",5,"R","6-1","R",5,255
"551","014835","2017-09-27T01:48:35Z",0.00121494163532472,2.03178503791786,"FT","0-0","bottom",6,"R","5-11","L",8,328
"552","015355","2017-09-27T01:53:55Z",-0.41291274982547,3.19307871940171,"CU","3-2","bottom",6,"R","6-1","R",1,353
"553","021021","2017-09-27T02:10:21Z",-0.297774078723562,2.34292935375818,"CU","1-0","top",7,"R","6-0","L",4,394
"554","022124","2017-09-27T02:21:24Z",-0.80155700935921,2.50556994101057,"SI","3-2","top",7,"L","5-10","R",11,433
"555","022503","2017-09-27T02:25:03Z",0.647726293196734,2.83431947009426,"FT","0-0","bottom",7,"R","6-4","L",6,445
"556","030437","2017-09-27T03:04:37Z",0.730025372929707,2.58989106076673,"FF","1-1","bottom",9,"R","6-1","R",12,581
"557","001656","2017-09-27T00:16:56Z",-0.52685397289341,2.17685932466287,"CH","1-1","top",1,"R","5-11","L",13,5
"558","005700","2017-09-27T00:57:00Z",-0.176705675330031,1.03806266581067,"CU","0-1","bottom",2,"R","6-4","R",13,149
"559","010648","2017-09-27T01:06:48Z",0.200119911715079,2.11133294483608,"SL","1-1","top",3,"R","6-3","L",8,171
"560","010648","2017-09-27T01:06:48Z",0.200119911715079,2.11133294483608,"SL","1-1","top",3,"L","6-1","R",8,171
"561","014149","2017-09-27T01:41:49Z",-0.425555608580395,3.16755606324569,"SL","0-2","top",4,"R","6-3","L",1,293
"562","020614","2017-09-27T02:06:14Z",-0.270828467992291,1.21199264587022,"CH","1-1","top",5,"L","6-3","L",13,375
"563","024501","2017-09-27T02:45:01Z",-0.643821516149733,1.98900947805196,"SL","0-1","top",7,"R","6-3","L",7,505
"564","024800","2017-09-27T02:48:00Z",0.468738409230958,1.90108775792212,"FT","0-0","top",7,"R","6-4","L",9,515
"565","024814","2017-09-27T02:48:14Z",-0.452083027123865,2.9410843193865,"SL","0-1","top",7,"R","6-2","L",1,516
"566","035148","2017-09-27T03:51:48Z",0.613652259400686,2.93503462957516,"SL","1-2","top",9,"R","6-2","R",3,721
"567","002329","2017-09-27T00:23:29Z",-0.0918266599203649,2.49247221475239,"SI","3-2","bottom",1,"R","6-3","R",5,34
"568","002545","2017-09-27T00:25:45Z",0.133789228915002,2.71698374348299,"SI","0-0","bottom",1,"R","5-11","R",5,46
"569","004744","2017-09-27T00:47:44Z",-0.246600512514854,3.2959590695857,"CH","0-1","top",3,"L","5-11","L",1,121
"570","005703","2017-09-27T00:57:03Z",0.173363479548099,2.70611614677634,"CU","0-0","bottom",3,"R","6-1","R",5,157
"571","005959","2017-09-27T00:59:59Z",-0.970492634091419,2.5462695549452,"FF","1-2","bottom",3,"R","6-0","R",11,168
"572","011404","2017-09-27T01:14:04Z",-1.04445982720791,2.34636018944153,"SI","0-0","bottom",4,"L","6-2","R",13,210
"573","014026","2017-09-27T01:40:26Z",-0.708328877493603,2.65713169153232,"SI","0-0","bottom",5,"R","6-3","L",4,301
"574","024256","2017-09-27T02:42:56Z",0.345720530914652,2.97277952626674,"SL","0-0","top",9,"R","6-2","R",3,498
"575","004417","2017-09-27T00:44:17Z",0.594812950018172,2.22797043315762,"FT","3-1","top",1,"R","5-10","R",9,11
"576","005015","2017-09-27T00:50:15Z",-0.245558523153466,1.95050400619099,"FF","0-0","bottom",1,"R","6-2","R",7,31
"577","012150","2017-09-27T01:21:50Z",-0.846878739142935,1.67444806428537,"FT","1-1","bottom",2,"R","6-7","R",13,125
"578","012459","2017-09-27T01:24:59Z",0.878535530378261,2.53531377428768,"FT","1-0","top",3,"R","6-2","R",14,150
"579","015105","2017-09-27T01:51:05Z",-0.284151060066304,2.58162760338206,"FF","0-1","bottom",4,"R","6-3","L",4,225
"580","015355","2017-09-27T01:53:55Z",-0.745352058939822,2.00123295411071,"FT","1-0","bottom",4,"R","6-1","R",13,235
"581","020458","2017-09-27T02:04:58Z",-0.213512665664864,1.92164576073727,"FF","2-1","top",5,"R","6-1","L",8,273
"582","021455","2017-09-27T02:14:55Z",-0.185500471991454,1.89892657240204,"FF","0-0","bottom",5,"L","6-2","R",8,310
"583","030145","2017-09-27T03:01:45Z",-0.417429208296132,1.90567139350681,"CH","1-0","top",8,"R","6-2","R",7,462
"584","014059","2017-09-27T01:40:59Z",0.708160073388125,1.80425279721581,"FF","3-0","top",1,"L","6-4","R",9,6
"585","014211","2017-09-27T01:42:11Z",-0.158908605798069,1.38283404412674,"FF","0-0","top",1,"L","6-3","L",13,12
"586","014437","2017-09-27T01:44:37Z",-0.882355323555275,1.56989076607264,"CU","1-1","top",1,"L","5-11","R",13,20
"587","020620","2017-09-27T02:06:20Z",1.49222878382046,3.66152559633468,"FF","0-2","bottom",1,"R","6-2","R",12,91
"588","020954","2017-09-27T02:09:54Z",0.970498771512411,3.0543827020304,"CU","1-1","top",2,"R","6-3","L",12,99
"589","020954","2017-09-27T02:09:54Z",0.970498771512411,3.0543827020304,"CU","1-1","top",2,"R","6-1","L",12,99
"590","021559","2017-09-27T02:15:59Z",-1.10336460697806,0.960948655637298,"KC","1-1","bottom",2,"R","6-0","R",13,120
"591","030621","2017-09-27T03:06:21Z",-0.34628030207868,2.96175322141337,"SI","3-1","bottom",4,"R","6-0","R",1,299
"592","032618","2017-09-27T03:26:18Z",-0.466015032696104,1.92012008119893,"SI","0-0","bottom",5,"L","5-8","L",7,372
"593","035636","2017-09-27T03:56:36Z",0.734668644104091,2.05507604418762,"FF","2-2","bottom",6,"R","6-4","L",14,474
"594","023520","2017-09-27T02:35:20Z",-0.836460586915134,2.20389168848738,"KC","1-0","bottom",2,"L","6-3","L",13,100
"595","031655","2017-09-27T03:16:55Z",1.04503614909473,1.64292865755969,"FF","0-2","top",5,"L","5-11","R",14,236
"596","032816","2017-09-27T03:28:16Z",-0.36672280985927,2.53568771201283,"FF","3-2","bottom",5,"R","6-3","L",4,274
"597","021426","2017-09-27T02:14:26Z",0.118726512206066,1.07491044780151,"CH","1-0","top",1,"L","6-1","R",14,19
"598","023452","2017-09-27T02:34:52Z",0.348872427977702,3.46336825785581,"FT","0-1","top",2,"R","6-1","R",12,78
"599","023613","2017-09-27T02:36:13Z",-0.159816186695168,1.51504820369823,"CH","0-0","top",2,"R","6-2","R",8,83
"600","031911","2017-09-27T03:19:11Z",0.888206145779229,2.70719667424381,"FT","3-2","top",4,"R","6-5","R",12,216
"601","045044","2017-09-27T04:50:44Z",0.358860202153577,3.5103713353388,"FF","0-0","top",7,"R","6-1","R",12,497
"602","051040","2017-09-27T05:10:40Z",-0.113192879437091,2.76303654620821,"SI","0-0","top",8,"L","5-11","R",2,576
"603","183736","2017-09-27T18:37:36Z",-0.413359852721532,2.7978840676499,"CU","0-0","bottom",1,"R","6-5","L",4,99
"604","211021","2017-09-27T21:10:21Z",-0.997671216069473,2.82084086260752,"SL","2-2","bottom",8,"R","5-10","R",11,619
"605","211128","2017-09-27T21:11:28Z",0.829384095019826,1.97432324715473,"SL","0-1","bottom",8,"R","6-0","R",14,625
"606","211635","2017-09-27T21:16:35Z",0.439907295639181,3.21501371317248,"SL","0-1","top",9,"L","5-11","R",12,644
"607","195120","2017-09-27T19:51:20Z",-0.14751099429412,2.85064053545357,"FC","0-0","bottom",2,"R","6-1","L",2,169
"608","195937","2017-09-27T19:59:37Z",-0.0958362428390657,2.93672006116207,"FF","1-1","top",3,"R","6-1","R",2,189
"609","201722","2017-09-27T20:17:22Z",-0.0363088418614593,1.79392283512396,"FF","0-2","top",4,"R","5-10","R",8,258
"610","205814","2017-09-27T20:58:14Z",0.779764244571044,2.26309111234935,"FC","1-0","bottom",5,"R","6-1","L",14,404
"611","220900","2017-09-27T22:09:00Z",0.0660810644690736,2.65801761473421,"FF","0-1","bottom",8,"R","6-0","L",5,662
"612","203345","2017-09-27T20:33:45Z",-0.861784722915734,2.42444737158722,"CH","0-0","top",4,"R","5-11","L",11,210
"613","233930","2017-09-27T23:39:30Z",-0.716711431559537,1.98439880729914,"FF","1-0","top",2,"R","6-0","L",13,118
"614","234626","2017-09-27T23:46:26Z",1.04798026442203,2.6172605349281,"SL","0-2","bottom",2,"R","6-0","L",12,139
"615","235742","2017-09-27T23:57:42Z",-0.494787477334321,3.06011515607406,"CH","2-1","bottom",3,"R","6-3","L",1,179
"616","002024","2017-09-28T00:20:24Z",0.348219707466619,2.78333813479651,"FF","0-0","bottom",4,"R","6-1","R",6,270
"617","005701","2017-09-28T00:57:01Z",0.536184196765015,2.65111443887355,"FT","1-0","bottom",6,"R","6-2","L",6,388
"618","232452","2017-09-27T23:24:52Z",-0.267792368388603,2.67812946181927,"FF","3-1","bottom",1,"R","6-0","R",4,46
"619","005832","2017-09-28T00:58:32Z",-0.648441038499653,2.19406228648171,"CH","2-0","top",6,"R","5-10","R",7,326
"620","005955","2017-09-28T00:59:55Z",0.706365186686627,3.36886227496451,"FF","0-0","top",6,"R","5-11","R",3,333
"621","011014","2017-09-28T01:10:14Z",-0.974568846197134,2.33511333444066,"CH","3-2","bottom",6,"R","5-11","L",13,359
"622","012709","2017-09-28T01:27:09Z",0.704764855822891,2.21156146001599,"FF","2-2","bottom",6,"R","6-0","L",6,408
"623","022826","2017-09-28T02:28:26Z",-0.721058998091532,3.08002628711583,"FF","1-2","top",9,"L","6-1","R",11,581
"624","231550","2017-09-27T23:15:50Z",-0.858629445876084,1.24003420399134,"CH","0-1","bottom",1,"R","6-2","R",13,33
"625","233930","2017-09-27T23:39:30Z",-1.36236216630236,1.79224773198906,"FT","1-2","bottom",2,"R","6-0","L",13,112
"626","234500","2017-09-27T23:45:00Z",0.670618099559653,2.01480350718486,"FT","2-1","bottom",2,"R","6-1","R",9,134
"627","002046","2017-09-28T00:20:46Z",-0.487565502531317,2.60427498801448,"FC","1-1","top",4,"R","6-2","R",4,239
"628","012849","2017-09-28T01:28:49Z",-0.946698265542737,2.99247930946793,"FT","0-0","bottom",5,"R","5-11","L",11,449
"629","020452","2017-09-28T02:04:52Z",-0.329973652253719,2.54712979276915,"SL","2-2","top",7,"R","6-2","R",4,563
"630","022816","2017-09-28T02:28:16Z",-0.983388532677754,3.14427511234576,"SL","0-0","top",8,"R","6-1","R",11,627
"631","024944","2017-09-28T02:49:44Z",0.233426609851084,2.66940084562597,"FF","2-2","bottom",8,"L","5-11","R",5,703
"632","234408","2017-09-27T23:44:08Z",0.959471753301017,2.54386913645488,"FF","0-2","top",3,"R","6-2","L",12,128
"633","234408","2017-09-27T23:44:08Z",0.959471753301017,2.54386913645488,"FF","0-2","top",3,"R","5-11","L",12,128
"634","235006","2017-09-27T23:50:06Z",0.467154083422337,2.49160458916866,"CU","0-0","bottom",3,"R","6-3","L",6,151
"635","000433","2017-09-28T00:04:33Z",-0.477324596159995,2.09117954317164,"FT","0-1","bottom",4,"R","6-2","R",7,202
"636","002046","2017-09-28T00:20:46Z",0.250946346251862,3.83854631841573,"FF","1-2","top",6,"R","6-2","R",12,251
"637","002954","2017-09-28T00:29:54Z",0.955246709715429,1.07658155862487,"FC","2-1","bottom",6,"R","6-3","R",14,285
"638","003342","2017-09-28T00:33:42Z",-1.05480527145676,2.18940761787403,"FF","0-0","top",7,"R","6-2","L",13,292
"639","003342","2017-09-28T00:33:42Z",-1.05480527145676,2.18940761787403,"FF","0-0","top",7,"R","5-10","L",13,292
"640","004413","2017-09-28T00:44:13Z",-0.496526461795353,1.5597110668899,"FF","3-0","top",7,"R","6-1","L",7,337
"641","005850","2017-09-28T00:58:50Z",0.251824132547606,2.04473483751736,"SL","0-1","bottom",7,"R","6-1","R",9,387
"642","010313","2017-09-28T01:03:13Z",0.317874860747949,2.61341116594258,"SL","2-2","bottom",7,"R","6-2","R",6,404
"643","014037","2017-09-28T01:40:37Z",0.0172056005373522,3.4622923349336,"FF","1-1","bottom",8,"R","6-0","L",2,452
"644","014935","2017-09-28T01:49:35Z",0.418985335500254,2.6117391808048,"FF","0-2","top",9,"R","6-4","R",6,509
"645","015553","2017-09-28T01:55:53Z",0.928371611795255,2.34446398104818,"FF","1-0","top",9,"R","6-1","L",14,515
"646","233930","2017-09-27T23:39:30Z",-0.0104410860399893,2.86177958372852,"FF","1-2","bottom",2,"R","6-0","L",2,99
"647","235951","2017-09-27T23:59:51Z",-0.223158091908876,3.35516498005737,"CH","2-2","top",4,"R","6-3","R",11,174
"648","000230","2017-09-28T00:02:30Z",-0.483290224517662,2.73590511179165,"CH","3-2","top",4,"R","6-2","L",1,179
"649","000916","2017-09-28T00:09:16Z",-0.224465721169605,2.85429434692741,"FF","2-0","bottom",4,"R","6-2","L",2,200
"650","001446","2017-09-28T00:14:46Z",0.560397409755318,2.45240804478954,"FF","0-0","bottom",4,"L","6-2","R",6,229
"651","003911","2017-09-28T00:39:11Z",0.528302943266008,2.15797155428771,"FF","0-0","bottom",5,"R","6-2","L",9,312
"652","004129","2017-09-28T00:41:29Z",-0.640493683889534,1.91132055793896,"CU","0-1","bottom",5,"R","6-0","R",7,321
"653","010121","2017-09-28T01:01:21Z",0.0950251644533144,1.84116035713515,"CU","1-2","top",6,"R","6-2","L",8,392
"654","015339","2017-09-28T01:53:39Z",0.430175997841053,2.07214889837829,"FT","2-0","bottom",8,"L","5-10","R",9,583
"655","231925","2017-09-27T23:19:25Z",0.675911147917417,1.5331869560871,"FT","1-1","bottom",1,"R","6-3","R",9,34
"656","234408","2017-09-27T23:44:08Z",0.938743237818961,2.45130436187127,"FF","0-0","top",3,"R","6-2","L",14,118
"657","234408","2017-09-27T23:44:08Z",0.938743237818961,2.45130436187127,"FF","0-0","top",3,"R","5-11","L",14,118
